episode,time,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,age_0,age_1,age_2,age_3,age_4,age_5,age_6,age_7,age_8,age_9
499,70,1,0,0,1,0,0,0,0,0,0,0.0,0.043333333333333335,0.23666666666666636,0.23666666666666636,0.23666666666666636,0.05333333333333334,0.07666666666666665,0.05666666666666667,0.23666666666666636,0.23666666666666636
499,71,1,0,0,0,0,1,1,1,0,0,0.0,0.04666666666666667,0.23999999999999969,0.23999999999999969,0.23999999999999969,0.05666666666666667,0.07999999999999997,0.060000000000000005,0.23999999999999969,0.23999999999999969
499,72,1,0,0,1,0,0,0,1,0,0,0.0,0.05,0.243333333333333,0.243333333333333,0.243333333333333,0.060000000000000005,0.0833333333333333,0.06333333333333334,0.243333333333333,0.243333333333333
499,73,1,0,1,1,0,0,1,0,0,0,0.0,0.05333333333333334,0.24666666666666634,0.24666666666666634,0.24666666666666634,0.06333333333333334,0.08666666666666663,0.06666666666666667,0.24666666666666634,0.24666666666666634
499,74,1,0,1,1,0,1,0,1,0,0,0.0,0.05666666666666667,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.06666666666666667,0.08999999999999996,0.06999999999999999,0.24999999999999967,0.24999999999999967
499,75,1,0,1,0,0,0,1,1,0,0,0.0,0.060000000000000005,0.253333333333333,0.253333333333333,0.253333333333333,0.06999999999999999,0.09333333333333328,0.07333333333333332,0.253333333333333,0.253333333333333
499,76,1,0,1,1,0,1,0,0,0,0,0.0,0.06333333333333334,0.2566666666666664,0.2566666666666664,0.2566666666666664,0.07333333333333332,0.09666666666666661,0.07666666666666665,0.2566666666666664,0.2566666666666664
499,77,1,0,1,1,0,0,1,1,0,0,0.0,0.06666666666666667,0.25999999999999973,0.25999999999999973,0.25999999999999973,0.07666666666666665,0.09999999999999994,0.07999999999999997,0.25999999999999973,0.25999999999999973
499,78,1,0,1,1,0,0,0,1,0,0,0.0,0.06999999999999999,0.2633333333333331,0.2633333333333331,0.2633333333333331,0.07999999999999997,0.10333333333333326,0.0833333333333333,0.2633333333333331,0.2633333333333331
499,79,1,1,1,0,0,1,1,0,0,0,0.0,0.07333333333333332,0.26666666666666644,0.26666666666666644,0.26666666666666644,0.0833333333333333,0.10666666666666659,0.08666666666666663,0.26666666666666644,0.26666666666666644
499,80,1,0,1,1,0,0,0,1,0,0,0.0,0.07666666666666665,0.2699999999999998,0.2699999999999998,0.2699999999999998,0.08666666666666663,0.10999999999999992,0.08999999999999996,0.2699999999999998,0.2699999999999998
499,81,1,0,1,1,0,1,1,1,0,0,0.0,0.07999999999999997,0.27333333333333315,0.27333333333333315,0.27333333333333315,0.08999999999999996,0.11333333333333324,0.09333333333333328,0.27333333333333315,0.27333333333333315
499,82,1,0,1,0,0,0,0,1,0,0,0.0,0.0833333333333333,0.2766666666666665,0.2766666666666665,0.2766666666666665,0.09333333333333328,0.11666666666666657,0.09666666666666661,0.2766666666666665,0.2766666666666665
499,83,1,0,1,1,0,0,1,0,0,0,0.0,0.08666666666666663,0.27999999999999986,0.27999999999999986,0.27999999999999986,0.09666666666666661,0.1199999999999999,0.09999999999999994,0.27999999999999986,0.27999999999999986
499,84,1,0,1,1,1,1,0,1,0,0,0.0,0.08999999999999996,0.2833333333333332,0.2833333333333332,0.2833333333333332,0.09999999999999994,0.12333333333333323,0.10333333333333326,0.2833333333333332,0.2833333333333332
499,85,1,0,1,0,0,0,0,1,0,0,0.0,0.09333333333333328,0.28666666666666657,0.28666666666666657,0.28666666666666657,0.10333333333333326,0.12666666666666657,0.10666666666666659,0.28666666666666657,0.28666666666666657
499,86,1,0,1,1,0,0,1,1,0,0,0.0,0.09666666666666661,0.2899999999999999,0.2899999999999999,0.2899999999999999,0.10666666666666659,0.1299999999999999,0.10999999999999992,0.2899999999999999,0.2899999999999999
499,87,1,0,1,1,0,1,0,1,0,0,0.0,0.09999999999999994,0.2933333333333333,0.2933333333333333,0.2933333333333333,0.10999999999999992,0.13333333333333322,0.11333333333333324,0.2933333333333333,0.2933333333333333
499,88,1,0,1,0,0,0,0,1,0,0,0.0,0.10333333333333326,0.29666666666666663,0.29666666666666663,0.29666666666666663,0.11333333333333324,0.13666666666666655,0.11666666666666657,0.29666666666666663,0.29666666666666663
499,89,1,0,1,1,0,0,0,1,0,0,0.0,0.10666666666666659,0.3,0.3,0.3,0.11666666666666657,0.13999999999999987,0.1199999999999999,0.3,0.3
499,90,1,0,0,1,0,1,0,1,0,0,0.0,0.10999999999999992,0.30333333333333334,0.30333333333333334,0.30333333333333334,0.1199999999999999,0.1433333333333332,0.12333333333333323,0.30333333333333334,0.30333333333333334
499,91,1,0,0,0,0,0,0,1,0,0,0.0,0.11333333333333324,0.3066666666666667,0.3066666666666667,0.3066666666666667,0.12333333333333323,0.14666666666666653,0.12666666666666657,0.3066666666666667,0.3066666666666667
499,92,1,0,0,1,0,0,0,1,0,0,0.0,0.11666666666666657,0.31000000000000005,0.31000000000000005,0.31000000000000005,0.12666666666666657,0.14999999999999986,0.1299999999999999,0.31000000000000005,0.31000000000000005
499,93,1,0,0,0,0,1,0,1,0,0,0.0,0.1199999999999999,0.3133333333333334,0.3133333333333334,0.3133333333333334,0.1299999999999999,0.15333333333333318,0.13333333333333322,0.3133333333333334,0.3133333333333334
499,94,1,0,0,1,0,0,0,1,0,0,0.0,0.12333333333333323,0.31666666666666676,0.31666666666666676,0.31666666666666676,0.13333333333333322,0.1566666666666665,0.13666666666666655,0.31666666666666676,0.31666666666666676
499,95,0,0,0,0,0,0,0,1,0,0,0.0033333333333333335,0.12666666666666657,0.3200000000000001,0.3200000000000001,0.3200000000000001,0.13666666666666655,0.15999999999999984,0.0,0.3200000000000001,0.3200000000000001
